supermarket_id;supplier_id;delivery_date;amount;name;opening_date;supplier_name;supplier_type;department_id;department_info
305;194;2025-06-28;3650,53;Nova Compra;2023-08-27;Congelados Norte;frozen goods;;higiene
360;252;2023-11-10;3159,92;BomPreco;2023-03-19;Frutaria Atlantica;produce;200,0;peixaria
249;29;2024-11-01;1803,75;SuperNorte;2023-09-28;SnackHouse Distribuicao;snacks;27,0;laticinios
410;651;2027-01-03;4000,0;Mercado Central;2025-10-07;Lacteos do Vale;dairy;;laticinios
264;142;2033-05-30;3035,53;BomPreco;2024-03-30;Frutaria Atlantica;produce;;fruta e legumes
48;735;2028-11-06;1269,46;BomPreco;2022-10-06;Higiene Plus;cleaning products;;laticinios
81;369;2027-06-01;1154,76;SuperNorte;2024-04-22;SnackHouse Distribuicao;snacks;130,0;padaria
335;782;2032-01-29;567,35;Nova Compra;2024-12-25;Frutaria Atlantica;produce;139,0;padaria
24;902;2028-05-15;2506,26;BomPreco;2023-04-04;Frutaria Atlantica;produce;;higiene
35;372;2022-09-24;2912,43;Nova Compra;2021-05-08;Frutaria Atlantica;produce;;talho
288;22;2029-11-25;2587,37;BomPreco;2025-10-31;Frutaria Atlantica;produce;;fruta e legumes
26;30;2023-07-07;641,56;Mercado Central;2022-05-29;Casa Verde Horticolas;produce;;fruta e legumes
371;301;2026-01-02;1220,62;Nova Compra;2022-09-12;Lacteos do Vale;dairy;;higiene
460;600;2025-11-15;2296,89;Atlantico Market;2024-04-23;Casa Verde Horticolas;produce;;talho
355;267;2027-11-10;10000,0;FreshMart Gaia;2025-09-12;Carnes Selectas;meat;60,0;bebidas
164;874;2023-05-24;4193,84;Mercado Central;2022-03-01;Congelados Norte;frozen goods;165,0;mercearia
164;874;2023-05-24;7027,27;Mercado Central;2022-03-01;Congelados Norte;frozen goods;181,0;talho
28;482;2025-10-01;1161,49;Atlantico Market;2023-02-26;Frutaria Atlantica;produce;;laticinios
301;498;2022-01-20;7134,98;FreshMart Gaia;2021-11-05;Peixe Fresco Iberico;seafood;20,0;peixaria
301;498;2023-04-18;5744,28;FreshMart Gaia;2021-11-05;Peixe Fresco Iberico;seafood;147,0;mercearia
384;363;2031-11-04;6399,19;BomPreco;2024-10-07;Bebidas Lusas;beverages;;laticinios
91;10;2028-07-26;1451,01;FreshMart Gaia;2025-05-06;Casa Verde Horticolas;produce;92,0;peixaria
405;327;2025-01-08;10000,0;SuperNorte;2023-01-07;Carnes Selectas;meat;22,0;padaria
62;190;2030-07-21;1610,77;Mercado Central;2023-12-03;Casa Verde Horticolas;produce;186,0;bebidas
366;647;2022-04-13;3336,63;BomPreco;2021-10-13;Carnes Selectas;meat;;peixaria
259;810;2026-08-29;1160,5;FreshMart Gaia;2025-05-28;Casa Verde Horticolas;produce;39,0;mercearia
259;810;2027-08-24;1398,07;FreshMart Gaia;2025-05-28;Casa Verde Horticolas;produce;96,0;bebidas
18;829;2029-03-06;1949,42;BomPreco;2025-02-11;SnackHouse Distribuicao;snacks;;mercearia
297;506;2023-06-11;759,96;SuperNorte;2022-11-01;Padaria Industrial;bakery supplies;;congelados
337;967;2028-05-04;3732,9;FreshMart Gaia;2025-05-15;Carnes Selectas;meat;117,0;laticinios
419;397;2031-10-11;8059,19;Nova Compra;2026-02-16;Carnes Selectas;meat;74,0;peixaria
13;783;2025-01-09;884,01;FreshMart Gaia;2022-10-16;Bebidas Lusas;beverages;;laticinios
31;810;2025-05-10;1524,61;FreshMart Gaia;2023-08-26;Casa Verde Horticolas;produce;;congelados
92;866;2028-03-13;548,59;Mercado Central;2024-11-30;Padaria Industrial;bakery supplies;37,0;talho
359;987;2023-02-03;3653,0;Nova Compra;2021-05-09;Carnes Selectas;meat;;fruta e legumes
157;176;2025-02-12;1115,93;FreshMart Gaia;2024-10-04;Padaria Industrial;bakery supplies;;peixaria
137;393;2022-10-29;3419,18;Nova Compra;2021-03-16;Bebidas Lusas;beverages;150,0;bebidas
229;271;2022-10-26;1882,24;FreshMart Gaia;2022-07-08;Lacteos do Vale;dairy;;mercearia
404;979;2032-12-11;2818,08;Mercado Central;2024-09-04;SnackHouse Distribuicao;snacks;;padaria
287;221;2032-03-06;2136,86;Nova Compra;2024-10-19;Lacteos do Vale;dairy;83,0;peixaria
398;898;2033-08-23;12000,0;Mercado Central;2026-02-14;Peixe Fresco Iberico;seafood;;mercearia
439;832;2029-02-27;2548,93;FreshMart Gaia;2026-01-08;Frutaria Atlantica;produce;;padaria
371;727;2025-01-24;3495,16;Nova Compra;2022-09-12;Carnes Selectas;meat;;higiene
98;896;2023-09-12;1800,0;Mercado Central;2022-12-11;Padaria Industrial;bakery supplies;;congelados
436;14;2025-12-20;4873,26;Atlantico Market;2023-12-11;Congelados Norte;frozen goods;189,0;laticinios
321;677;2024-04-11;10000,0;SuperNorte;2022-07-21;Carnes Selectas;meat;77,0;congelados
133;251;2025-12-25;1907,37;FreshMart Gaia;2023-08-18;Lacteos do Vale;dairy;26,0;fruta e legumes
319;550;2035-04-06;2091,1;FreshMart Gaia;2025-11-02;Casa Verde Horticolas;produce;;fruta e legumes
263;175;2025-05-06;1670,14;Nova Compra;2022-05-13;Higiene Plus;cleaning products;47,0;peixaria
288;668;2030-07-11;6026,41;BomPreco;2025-10-31;Peixe Fresco Iberico;seafood;;congelados
353;603;2024-04-13;6646,7;Nova Compra;2021-02-20;Bebidas Lusas;beverages;;higiene
211;116;2025-01-12;1800,0;FreshMart Gaia;2024-02-14;Padaria Industrial;bakery supplies;103,0;padaria
135;403;2024-11-24;1336,05;SuperNorte;2022-07-27;Bebidas Lusas;beverages;;bebidas
6;505;2031-09-21;1984,01;BomPreco;2026-02-05;Higiene Plus;cleaning products;;talho
297;752;2024-02-23;1236,96;SuperNorte;2022-11-01;Frutaria Atlantica;produce;;higiene
47;260;2027-10-02;576,04;Nova Compra;2025-02-04;Casa Verde Horticolas;produce;86,0;congelados
32;47;2024-04-24;6814,53;Mercado Central;2023-07-31;Carnes Selectas;meat;;peixaria
205;982;2034-11-06;2336,98;FreshMart Gaia;2026-01-02;Frutaria Atlantica;produce;;higiene
352;796;2025-12-30;1358,06;Atlantico Market;2022-04-17;Padaria Industrial;bakery supplies;;bebidas
357;98;2024-09-29;7681,12;SuperNorte;2021-05-17;Peixe Fresco Iberico;seafood;;bebidas
423;888;2023-11-23;9636,55;SuperNorte;2022-05-09;Peixe Fresco Iberico;seafood;14,0;congelados
423;888;2029-08-05;4955,16;SuperNorte;2022-05-09;Peixe Fresco Iberico;seafood;55,0;talho
271;241;2032-08-16;2420,49;FreshMart Gaia;2025-10-11;Lacteos do Vale;dairy;;talho
197;110;2024-07-10;2532,89;Nova Compra;2023-07-18;Casa Verde Horticolas;produce;;laticinios
168;675;2029-11-09;2500,0;BomPreco;2024-01-25;Higiene Plus;cleaning products;;mercearia
18;942;2032-04-03;1886,86;BomPreco;2025-02-11;Frutaria Atlantica;produce;;padaria
216;926;2033-01-26;908,28;BomPreco;2025-09-23;Padaria Industrial;bakery supplies;;congelados
358;453;2029-09-30;3657,93;Atlantico Market;2024-06-13;Bebidas Lusas;beverages;;higiene
432;56;2028-03-22;584,43;BomPreco;2025-09-23;Padaria Industrial;bakery supplies;;peixaria
361;340;2023-09-03;2615,66;FreshMart Gaia;2023-03-12;Casa Verde Horticolas;produce;;congelados
7;646;2024-04-11;519,03;FreshMart Gaia;2023-07-14;Padaria Industrial;bakery supplies;;fruta e legumes
484;997;2030-07-01;6438,74;Atlantico Market;2024-03-22;Carnes Selectas;meat;;congelados
443;226;2025-05-27;1038,79;Nova Compra;2025-05-20;Padaria Industrial;bakery supplies;;peixaria
273;449;2023-01-15;821,06;SuperNorte;2021-11-16;SnackHouse Distribuicao;snacks;25,0;higiene
273;449;2023-01-15;842,4;SuperNorte;2021-11-16;SnackHouse Distribuicao;snacks;101,0;peixaria
12;531;2027-03-24;1464,2;BomPreco;2024-07-15;Lacteos do Vale;dairy;;bebidas
129;411;2024-11-07;1841,71;SuperNorte;2021-08-18;Lacteos do Vale;dairy;;bebidas
51;648;2023-04-18;12000,0;SuperNorte;2021-10-07;Peixe Fresco Iberico;seafood;112,0;padaria
133;434;2025-06-23;4090,98;FreshMart Gaia;2023-08-18;Congelados Norte;frozen goods;26,0;fruta e legumes
280;310;2031-09-24;2365,77;Atlantico Market;2025-05-05;Casa Verde Horticolas;produce;115,0;higiene
168;80;2024-02-04;3271,2;BomPreco;2024-01-25;Casa Verde Horticolas;produce;;bebidas
495;967;2024-03-15;8752,37;SuperNorte;2022-10-02;Carnes Selectas;meat;110,0;peixaria
335;928;2029-04-02;6479,38;Nova Compra;2024-12-25;Peixe Fresco Iberico;seafood;139,0;padaria
150;105;2025-06-21;1000,97;BomPreco;2025-02-06;Higiene Plus;cleaning products;;mercearia
390;564;2024-07-22;5382,21;BomPreco;2021-05-05;Congelados Norte;frozen goods;;higiene
414;776;2029-06-04;734,54;BomPreco;2025-05-11;Padaria Industrial;bakery supplies;;talho
52;493;2029-03-16;7000,0;Atlantico Market;2025-01-08;Bebidas Lusas;beverages;;talho
272;602;2025-12-21;2733,81;Mercado Central;2025-06-25;Frutaria Atlantica;produce;122,0;congelados
48;612;2024-05-14;2032,16;BomPreco;2022-10-06;Frutaria Atlantica;produce;;padaria
368;598;2025-06-17;8186,65;Mercado Central;2022-05-09;Peixe Fresco Iberico;seafood;;fruta e legumes
248;857;2031-06-04;5851,09;Mercado Central;2025-02-23;Carnes Selectas;meat;8,0;fruta e legumes
431;95;2024-05-10;1164,98;Nova Compra;2024-03-23;Higiene Plus;cleaning products;194,0;congelados
300;997;2024-11-13;6758,31;BomPreco;2022-06-18;Carnes Selectas;meat;;padaria
153;439;2033-03-10;1479,16;SuperNorte;2024-02-05;SnackHouse Distribuicao;snacks;;talho
410;529;2035-08-21;3000,0;Mercado Central;2025-10-07;SnackHouse Distribuicao;snacks;;padaria
475;377;2025-08-06;3953,82;FreshMart Gaia;2025-02-17;Carnes Selectas;meat;124,0;higiene
263;705;2022-10-07;1728,77;Nova Compra;2022-05-13;Higiene Plus;cleaning products;47,0;peixaria
476;800;2023-11-29;1300,77;Mercado Central;2023-03-11;Casa Verde Horticolas;produce;;laticinios
160;694;2033-07-20;3009,25;Atlantico Market;2024-12-25;Congelados Norte;frozen goods;;congelados
95;842;2023-01-13;828,16;Nova Compra;2021-11-19;Frutaria Atlantica;produce;;bebidas
90;970;2030-04-10;2226,32;BomPreco;2023-09-21;Casa Verde Horticolas;produce;9,0;laticinios
370;593;2024-06-01;2951,01;Atlantico Market;2023-01-22;Bebidas Lusas;beverages;7,0;higiene
24;589;2025-06-14;2686,66;BomPreco;2023-04-04;SnackHouse Distribuicao;snacks;;laticinios
159;539;2027-08-20;1987,26;SuperNorte;2025-01-19;SnackHouse Distribuicao;snacks;;padaria
324;875;2032-05-03;1469,84;BomPreco;2023-12-10;Higiene Plus;cleaning products;;peixaria
236;520;2025-03-17;980,65;Mercado Central;2024-07-03;Casa Verde Horticolas;produce;;peixaria
329;251;2032-02-06;2797,36;Nova Compra;2023-01-15;Lacteos do Vale;dairy;198,0;laticinios
267;185;2028-10-09;1020,7;SuperNorte;2025-12-26;Higiene Plus;cleaning products;;padaria
198;978;2028-09-05;3411,07;BomPreco;2025-11-21;Peixe Fresco Iberico;seafood;;peixaria
245;764;2034-03-01;5219,21;Nova Compra;2024-07-08;Congelados Norte;frozen goods;;laticinios
2;757;2023-10-02;3065,37;Mercado Central;2022-09-10;Carnes Selectas;meat;167,0;congelados
461;417;2029-06-27;2107,27;Nova Compra;2025-03-18;Carnes Selectas;meat;;laticinios
81;562;2024-09-05;3316,45;SuperNorte;2024-04-22;Frutaria Atlantica;produce;130,0;padaria
115;561;2030-09-09;1670,53;FreshMart Gaia;2025-01-26;Lacteos do Vale;dairy;;talho
75;662;2025-07-28;843,8;SuperNorte;2024-05-04;Frutaria Atlantica;produce;65,0;peixaria
75;662;2025-07-28;1199,64;SuperNorte;2024-05-04;Frutaria Atlantica;produce;170,0;fruta e legumes
106;843;2026-01-27;2710,91;Atlantico Market;2024-07-22;Bebidas Lusas;beverages;;congelados
47;140;2029-09-25;3095,93;Nova Compra;2025-02-04;Casa Verde Horticolas;produce;86,0;congelados
318;571;2024-07-19;1017,28;BomPreco;2021-03-16;Lacteos do Vale;dairy;88,0;higiene
498;260;2024-10-28;1012,76;BomPreco;2023-08-24;Casa Verde Horticolas;produce;;bebidas
481;36;2023-12-10;1554,54;FreshMart Gaia;2023-11-19;Padaria Industrial;bakery supplies;166,0;padaria
86;414;2028-07-31;3512,17;Mercado Central;2025-11-24;Congelados Norte;frozen goods;;laticinios
279;916;2030-06-27;1108,02;SuperNorte;2022-10-07;Padaria Industrial;bakery supplies;;higiene
71;548;2026-09-01;5211,59;Nova Compra;2024-03-23;Peixe Fresco Iberico;seafood;136,0;talho
383;656;2026-08-26;1800,0;Nova Compra;2023-04-24;Padaria Industrial;bakery supplies;;talho
480;136;2022-07-21;559,7;BomPreco;2022-01-15;Padaria Industrial;bakery supplies;;laticinios
215;668;2026-11-27;7379,86;Nova Compra;2022-05-12;Peixe Fresco Iberico;seafood;;fruta e legumes
229;197;2025-11-13;10000,0;FreshMart Gaia;2022-07-08;Carnes Selectas;meat;;higiene
97;523;2029-07-04;3167,72;FreshMart Gaia;2023-11-01;Bebidas Lusas;beverages;;peixaria
452;142;2025-02-03;1317,83;Mercado Central;2022-07-29;Frutaria Atlantica;produce;193,0;padaria
452;142;2025-02-03;2612,69;Mercado Central;2022-07-29;Frutaria Atlantica;produce;195,0;bebidas
224;632;2024-12-22;2906,69;Mercado Central;2024-04-11;Frutaria Atlantica;produce;98,0;fruta e legumes
183;67;2025-01-27;3767,62;SuperNorte;2022-11-01;Carnes Selectas;meat;178,0;higiene
166;174;2026-08-24;8000,0;Atlantico Market;2024-12-15;Congelados Norte;frozen goods;192,0;mercearia
303;26;2033-05-02;1023,32;SuperNorte;2025-02-15;Padaria Industrial;bakery supplies;;higiene
179;163;2028-05-16;4714,76;Nova Compra;2024-10-24;Bebidas Lusas;beverages;;higiene
49;564;2025-07-07;8000,0;FreshMart Gaia;2023-09-03;Congelados Norte;frozen goods;;bebidas
96;184;2023-12-19;6077,33;BomPreco;2023-11-03;Congelados Norte;frozen goods;;padaria
355;184;2035-04-21;4299,52;FreshMart Gaia;2025-09-12;Congelados Norte;frozen goods;60,0;bebidas
492;263;2024-11-17;2771,92;BomPreco;2023-12-08;Bebidas Lusas;beverages;;mercearia
154;545;2027-09-28;2500,0;Atlantico Market;2025-10-16;Higiene Plus;cleaning products;184,0;padaria
20;84;2035-01-21;3014,87;Mercado Central;2025-07-10;Congelados Norte;frozen goods;;bebidas
131;70;2025-05-07;2134,74;Nova Compra;2022-05-27;Casa Verde Horticolas;produce;152,0;fruta e legumes
406;906;2026-08-20;1257,96;Atlantico Market;2022-12-02;Padaria Industrial;bakery supplies;93,0;mercearia
302;433;2032-09-03;4818,9;Mercado Central;2023-08-01;Bebidas Lusas;beverages;;congelados
33;503;2028-08-27;7000,0;SuperNorte;2024-06-15;Bebidas Lusas;beverages;;bebidas
392;218;2025-05-22;6640,64;Mercado Central;2023-08-21;Peixe Fresco Iberico;seafood;;padaria
107;926;2026-06-02;958,12;Nova Compra;2025-07-14;Padaria Industrial;bakery supplies;141,0;bebidas
107;926;2027-12-18;1800,0;Nova Compra;2025-07-14;Padaria Industrial;bakery supplies;158,0;congelados
475;840;2032-12-26;1740,27;FreshMart Gaia;2025-02-17;Casa Verde Horticolas;produce;124,0;higiene
212;320;2025-04-08;2743,94;Mercado Central;2024-06-29;Casa Verde Horticolas;produce;;mercearia
89;787;2030-04-05;5893,64;Nova Compra;2021-05-28;Carnes Selectas;meat;;talho
54;131;2022-11-21;3254,07;BomPreco;2021-08-12;Lacteos do Vale;dairy;;bebidas
407;594;2032-02-09;5959,98;Nova Compra;2024-05-16;Congelados Norte;frozen goods;;talho
130;347;2025-12-06;4504,15;Atlantico Market;2021-12-14;Carnes Selectas;meat;;peixaria
236;74;2031-05-29;1875,38;Mercado Central;2024-07-03;Congelados Norte;frozen goods;;peixaria
223;968;2025-11-18;3060,39;FreshMart Gaia;2022-09-06;Peixe Fresco Iberico;seafood;;peixaria
143;529;2028-07-19;720,8;Nova Compra;2025-12-20;SnackHouse Distribuicao;snacks;128,0;peixaria
424;704;2028-12-18;4127,11;Atlantico Market;2025-08-18;Congelados Norte;frozen goods;;mercearia
479;684;2031-08-28;1491,73;Nova Compra;2025-03-24;Congelados Norte;frozen goods;18,0;laticinios
138;52;2023-08-18;1721,49;BomPreco;2023-01-31;Frutaria Atlantica;produce;58,0;padaria
379;162;2026-01-13;1964,78;FreshMart Gaia;2024-02-27;Frutaria Atlantica;produce;;bebidas
91;723;2033-10-02;5512,72;FreshMart Gaia;2025-05-06;Bebidas Lusas;beverages;92,0;peixaria
407;812;2026-02-15;2321,37;Nova Compra;2024-05-16;Frutaria Atlantica;produce;;padaria
493;25;2030-07-11;2063,29;FreshMart Gaia;2025-06-26;Higiene Plus;cleaning products;;talho
122;920;2024-10-08;2228,75;Mercado Central;2022-11-09;Casa Verde Horticolas;produce;30,0;mercearia
254;876;2023-11-20;864,51;Mercado Central;2022-08-29;Padaria Industrial;bakery supplies;90,0;laticinios
111;451;2024-03-19;2049,87;SuperNorte;2021-08-21;Lacteos do Vale;dairy;;peixaria
39;141;2024-02-01;1465,55;SuperNorte;2022-08-08;Lacteos do Vale;dairy;;higiene
447;965;2028-03-07;1523,63;SuperNorte;2023-10-11;Higiene Plus;cleaning products;64,0;talho
408;401;2024-11-10;1053,99;BomPreco;2022-04-15;Lacteos do Vale;dairy;;padaria
274;905;2026-07-05;2221,47;Atlantico Market;2021-09-17;Higiene Plus;cleaning products;;higiene
239;32;2025-09-21;1202,88;Nova Compra;2022-04-05;Frutaria Atlantica;produce;120,0;mercearia
143;417;2034-10-27;5787,09;Nova Compra;2025-12-20;Carnes Selectas;meat;128,0;peixaria
466;269;2022-05-08;1906,83;Atlantico Market;2022-02-26;SnackHouse Distribuicao;snacks;99,0;laticinios
328;109;2025-08-14;2784,31;Atlantico Market;2024-05-28;SnackHouse Distribuicao;snacks;;congelados
442;975;2024-11-28;645,28;Atlantico Market;2024-05-24;Higiene Plus;cleaning products;143,0;fruta e legumes
429;838;2026-01-29;5614,46;SuperNorte;2021-08-21;Peixe Fresco Iberico;seafood;;laticinios
436;351;2031-09-16;2753,57;Atlantico Market;2023-12-11;Lacteos do Vale;dairy;189,0;laticinios
314;569;2028-03-25;3000,0;Mercado Central;2024-07-14;SnackHouse Distribuicao;snacks;;mercearia
74;227;2032-12-08;5306,47;Mercado Central;2025-11-11;Carnes Selectas;meat;3,0;mercearia
126;355;2025-08-01;1052,32;BomPreco;2022-12-13;Higiene Plus;cleaning products;;fruta e legumes
421;132;2024-02-22;3500,0;FreshMart Gaia;2023-11-12;Frutaria Atlantica;produce;;higiene
159;693;2029-07-18;5381,18;SuperNorte;2025-01-19;Bebidas Lusas;beverages;;bebidas
157;361;2025-11-23;3989,25;FreshMart Gaia;2024-10-04;Lacteos do Vale;dairy;;bebidas
179;225;2029-02-13;797,85;Nova Compra;2024-10-24;Higiene Plus;cleaning products;;bebidas
305;41;2024-10-20;2718,22;Nova Compra;2023-08-27;Lacteos do Vale;dairy;;talho
407;308;2027-06-21;3992,05;Nova Compra;2024-05-16;Peixe Fresco Iberico;seafood;;peixaria
148;948;2029-09-25;3612,98;Atlantico Market;2025-02-26;Peixe Fresco Iberico;seafood;174,0;mercearia
458;780;2024-12-16;2403,75;Mercado Central;2024-04-06;Casa Verde Horticolas;produce;169,0;higiene
39;188;2025-08-05;8715,77;SuperNorte;2022-08-08;Peixe Fresco Iberico;seafood;;congelados
5;357;2033-06-18;4347,03;Nova Compra;2026-02-01;Carnes Selectas;meat;;higiene
306;489;2032-10-15;3000,0;BomPreco;2025-04-13;SnackHouse Distribuicao;snacks;;talho
397;133;2030-05-22;3176,24;FreshMart Gaia;2023-10-31;Bebidas Lusas;beverages;32,0;congelados
79;800;2028-03-28;1638,36;FreshMart Gaia;2023-10-18;Casa Verde Horticolas;produce;2,0;peixaria
79;800;2027-07-29;1820,24;FreshMart Gaia;2023-10-18;Casa Verde Horticolas;produce;67,0;padaria
163;677;2024-02-16;4840,77;FreshMart Gaia;2021-05-29;Carnes Selectas;meat;;padaria
60;671;2023-01-05;3819,94;BomPreco;2021-08-03;Lacteos do Vale;dairy;;talho
234;636;2025-10-09;625,77;BomPreco;2022-02-27;Padaria Industrial;bakery supplies;;higiene
289;33;2025-08-18;2670,6;FreshMart Gaia;2024-01-14;Bebidas Lusas;beverages;70,0;higiene
289;33;2025-08-18;2193,77;FreshMart Gaia;2024-01-14;Bebidas Lusas;beverages;138,0;mercearia
354;950;2035-06-20;3500,0;BomPreco;2025-11-02;Casa Verde Horticolas;produce;;mercearia
335;269;2025-07-16;1425,81;Nova Compra;2024-12-25;SnackHouse Distribuicao;snacks;139,0;padaria
49;555;2024-07-01;972,99;FreshMart Gaia;2023-09-03;Higiene Plus;cleaning products;;bebidas
225;224;2026-07-11;3778,5;SuperNorte;2025-06-18;Congelados Norte;frozen goods;97,0;higiene
11;747;2024-10-27;7912,74;Nova Compra;2022-01-12;Carnes Selectas;meat;;talho
440;520;2026-05-25;2493,98;Mercado Central;2021-09-09;Casa Verde Horticolas;produce;;higiene
179;815;2027-02-10;1061,44;Nova Compra;2024-10-24;Higiene Plus;cleaning products;;laticinios
487;247;2033-02-11;4511,3;FreshMart Gaia;2024-08-09;Carnes Selectas;meat;;bebidas
257;621;2024-11-07;1116,84;Nova Compra;2021-04-16;Lacteos do Vale;dairy;21,0;mercearia
257;621;2024-11-07;2288,49;Nova Compra;2021-04-16;Lacteos do Vale;dairy;91,0;talho
36;433;2021-10-07;6677,87;BomPreco;2021-03-31;Bebidas Lusas;beverages;;peixaria
108;752;2024-03-26;1423,88;BomPreco;2021-06-26;Frutaria Atlantica;produce;;higiene
128;747;2025-06-20;7188,73;Mercado Central;2021-12-26;Carnes Selectas;meat;;congelados
456;241;2032-09-03;1654,53;BomPreco;2025-06-07;Lacteos do Vale;dairy;;peixaria
83;505;2027-09-14;839,8;Nova Compra;2025-01-15;Higiene Plus;cleaning products;157,0;padaria
83;505;2026-04-23;1867,46;Nova Compra;2025-01-15;Higiene Plus;cleaning products;182,0;peixaria
407;801;2024-08-01;4000,0;Nova Compra;2024-05-16;Lacteos do Vale;dairy;;higiene
244;19;2025-03-26;2107,11;Atlantico Market;2023-01-21;SnackHouse Distribuicao;snacks;133,0;higiene
244;19;2025-03-26;1369,63;Atlantico Market;2023-01-21;SnackHouse Distribuicao;snacks;168,0;bebidas
330;48;2025-06-07;5554,38;BomPreco;2025-02-18;Peixe Fresco Iberico;seafood;;mercearia
105;580;2025-04-27;3500,0;SuperNorte;2022-01-11;Casa Verde Horticolas;produce;;mercearia
262;631;2024-06-24;2468,5;Atlantico Market;2023-03-24;Lacteos do Vale;dairy;;mercearia
478;350;2035-03-15;1310,65;Atlantico Market;2025-11-21;Casa Verde Horticolas;produce;;bebidas
176;902;2028-07-26;1798,92;Mercado Central;2023-03-01;Frutaria Atlantica;produce;;higiene
72;817;2025-06-19;5948,93;BomPreco;2021-04-11;Carnes Selectas;meat;;congelados
145;281;2025-01-13;2655,45;FreshMart Gaia;2023-11-02;Lacteos do Vale;dairy;131,0;congelados
145;281;2025-01-13;4000,0;FreshMart Gaia;2023-11-02;Lacteos do Vale;dairy;177,0;bebidas
